rowid,dataset,rep,primateMRCA,model,DG,DP,G,P,S,tree
1278,7,39,62,fitSYM,0,0,0.6934495957639877,0.30654773618098224,2.668055029977717e-6,Olivier et al
1279,7,40,51,fitSYM,0,0,0.9971339086989571,0.0028660906766761877,6.243666671963969e-10,Kuderna et al
1280,7,40,62,fitSYM,0,0,0.6536631760412625,0.3463348238788853,2.000079852196376e-6,Olivier et al
1281,7,41,51,fitSYM,0,0,0.9971339087145004,0.0028660906611329986,6.243666773417291e-10,Kuderna et al
1282,7,41,62,fitSYM,0,0,0.8037059293153863,0.19628908807058704,4.9826140264913174e-6,Olivier et al
1283,7,42,51,fitSYM,0,0,0.9956298957601679,0.004370103421778989,8.180530962219131e-10,Kuderna et al
1284,7,42,62,fitSYM,0,0,0.6514507157999381,0.3485468583557071,2.425844354882805e-6,Olivier et al
1285,7,43,51,fitSYM,0,0,0.9990307821729522,9.692175508313489e-4,2.762165062877389e-10,Kuderna et al
1286,7,43,62,fitSYM,0,0,0.5391866367063513,0.4608133379707805,2.532286833971657e-8,Olivier et al
1287,7,44,51,fitSYM,0,0,0.9971339087077532,0.0028660906678800984,6.24366673599008e-10,Kuderna et al
1288,7,44,62,fitSYM,0,0,0.661951789290089,0.3380456419500724,2.56875983864671e-6,Olivier et al
1289,7,45,51,fitSYM,0,0,0.995853835887031,0.00414616255918043,1.5537885843410194e-9,Kuderna et al
1290,7,45,62,fitSYM,0,0,0.8016877122792027,0.19830708919315648,5.198527640820005e-6,Olivier et al
1291,7,46,51,fitSYM,0,0,0.9898183210749854,0.010181677477379565,1.4476351670480411e-9,Kuderna et al
1292,7,46,62,fitSYM,0,0,0.6399373453803454,0.3600609632872567,1.691332397960476e-6,Olivier et al
1293,7,47,51,fitSYM,0,0,0.9974879599611965,0.002512039488294211,5.505092523593973e-10,Kuderna et al
1294,7,47,62,fitSYM,0,0,0.6066477231476591,0.3933509224776428,1.3543746980413272e-6,Olivier et al
1295,7,48,51,fitSYM,0,0,0.9644432451088363,0.0355567517886446,3.1025191675156974e-9,Kuderna et al
1296,7,48,62,fitSYM,0,0,0.65065421716913,0.3493435619636772,2.220867192884721e-6,Olivier et al
1297,7,49,51,fitSYM,0,0,0.9958538359106527,0.004146162535558793,1.5537885901566328e-9,Kuderna et al
1298,7,49,62,fitSYM,0,0,0.6885770471290884,0.3114202411455463,2.7117253653151194e-6,Olivier et al
1299,7,50,51,fitSYM,0,0,0.995629895761437,0.004370103420509916,8.180530962190965e-10,Kuderna et al
1300,7,50,62,fitSYM,0,0,0.647113253951022,0.35288493865428844,1.8073946896282771e-6,Olivier et al
1301,7,51,51,fitSYM,0,0,0.9984000822609772,0.0015999168975896006,8.414331690682976e-10,Kuderna et al
1302,7,51,62,fitSYM,0,0,0.6099132055901617,0.3900852551633504,1.5392464879184287e-6,Olivier et al
1303,7,52,51,fitSYM,0,0,0.9874878583476986,0.012512138506364836,3.145936672493192e-9,Kuderna et al
1304,7,52,62,fitSYM,0,0,0.5924556728847734,0.40754430577632184,2.133890479388416e-8,Olivier et al
1305,7,53,51,fitSYM,0,0,0.989818321073729,0.010181677478635895,1.4476351667450955e-9,Kuderna et al
1306,7,53,62,fitSYM,0,0,0.49217977456216466,0.5078201974875923,2.795024308036235e-8,Olivier et al
1307,7,54,51,fitSYM,0,0,0.997133908711335,0.0028660906642983064,6.243666740318439e-10,Kuderna et al
1308,7,54,62,fitSYM,0,0,0.59300465437748,0.4069953249097269,2.071279313714061e-8,Olivier et al
1309,7,55,51,fitSYM,0,0,0.9990307821722753,9.692175515082359e-4,2.7621650614457177e-10,Kuderna et al
1310,7,55,62,fitSYM,0,0,0.6943125121301085,0.30568481777221634,2.6700976751235192e-06,Olivier et al
1311,7,56,51,fitSYM,0,0,0.9421798496460668,0.05782014416128218,6.1926509823936485e-9,Kuderna et al
1312,7,56,62,fitSYM,0,0,0.6472160217984102,0.3527839556975969,2.2503992823263815e-8,Olivier et al
1313,7,57,51,fitSYM,0,0,0.9984000822637015,0.0015999168948654155,8.414331554538294e-10,Kuderna et al
1314,7,57,62,fitSYM,0,0,0.49772581517100806,0.5022741607272657,2.4101726319630925e-8,Olivier et al
1315,7,58,51,fitSYM,0,0,0.995175462800089,0.0048245354285957765,1.771315298741032e-9,Kuderna et al
1316,7,58,62,fitSYM,0,0,0.8015758686900486,0.19841861883128878,5.51247866243992e-6,Olivier et al
1317,7,59,51,fitSYM,0,0,0.9951754627976714,0.004824535431013236,1.7713153039535645e-9,Kuderna et al
1318,7,59,62,fitSYM,0,0,0.721433025557825,0.27856321150899527,3.762933179850057e-6,Olivier et al
1319,7,60,51,fitSYM,0,0,0.9984000823522009,0.0015999168063659602,8.414330725584035e-10,Kuderna et al
1320,7,60,62,fitSYM,0,0,0.6874104408253633,0.31258722540403167,2.3337706050126627e-6,Olivier et al
1321,7,61,51,fitSYM,0,0,0.997133908697535,0.0028660906780983066,6.24366667380177e-10,Kuderna et al
1322,7,61,62,fitSYM,0,0,0.5499993790416012,0.4500005985310653,2.2427333570674293e-8,Olivier et al
1323,7,62,51,fitSYM,0,0,0.998400082276488,0.001599916882078866,8.414331357573947e-10,Kuderna et al
1324,7,62,62,fitSYM,0,0,0.7217325859074107,0.2782635532778842,3.860814705180378e-6,Olivier et al
1325,7,63,51,fitSYM,0,0,0.9956298957621291,0.004370103419817811,8.180530961790158e-10,Kuderna et al
1326,7,63,62,fitSYM,0,0,0.7204093902369485,0.2795865636535405,4.046109511055748e-6,Olivier et al
1327,7,64,51,fitSYM,0,0,0.9984000822509108,0.001599916907656096,8.414331771467006e-10,Kuderna et al
1328,7,64,62,fitSYM,0,0,0.6426410940383849,0.35735720727283943,1.6986887756626351e-6,Olivier et al
1329,7,65,51,fitSYM,0,0,0.9971339087143077,0.0028660906613256223,6.243666764807273e-10,Kuderna et al
1330,7,65,62,fitSYM,0,0,0.6423639929864017,0.3576359841283994,2.2885198903562857e-8,Olivier et al
1331,7,66,51,fitSYM,0,0,0.99315877710659894,0.006841220770311761,2.1230892688569367e-9,Kuderna et al
1332,7,66,62,fitSYM,0,0,0.8024281030998707,0.1975668467166146,5.050183514803591e-6,Olivier et al
1333,7,67,51,fitSYM,0,0,0.9990307821718971,9.692175518864475e-4,2.7621650654654624e-10,Kuderna et al
1334,7,67,62,fitSYM,0,0,0.9182899092000448,0.08170586978786824,4.221012086965321e-6,Olivier et al
1335,7,68,51,fitSYM,0,0,0.9990307821724091,9.692175513743563e-4,2.7621650651073816e-10,Kuderna et al
1336,7,68,62,fitSYM,0,0,0.7798058208861369,0.22019051744783066,3.6616660323890694e-6,Olivier et al
1337,7,69,51,fitSYM,0,0,0.9750367239247788,0.024963271507484768,4.567736504055899e-9,Kuderna et al
1338,7,69,62,fitSYM,0,0,0.5980007797785885,0.4019979446936442,1.275527767368029e-6,Olivier et al
1339,7,70,51,fitSYM,0,0,0.9951754627907283,0.004824535437956345,1.771315353590897e-9,Kuderna et al
1340,7,70,62,fitSYM,0,0,0.6065953253749988,0.393403247411591,1.4272134102090757e-6,Olivier et al
1341,7,71,51,fitSYM,0,0,0.9990307821719614,9.692175518221066e-4,2.762165062323976e-10,Kuderna et al
1342,7,71,62,fitSYM,0,0,0.4779910740546888,0.522008898293798,2.765151316249669e-8,Olivier et al
1343,7,72,51,fitSYM,0,0,0.9750367239160286,0.024963271516234925,4.567736509754073e-9,Kuderna et al
1344,7,72,62,fitSYM,0,0,0.4944906316080371,0.5055093426821073,2.5709855539576968e-8,Olivier et al
1345,7,73,51,fitSYM,0,0,0.9974879599610972,0.0025120394883935806,5.505092526916864e-10,Kuderna et al
1346,7,73,62,fitSYM,0,0,0.7158216752984675,0.28417497516288076,3.3495386517154167e-6,Olivier et al
1347,7,74,51,fitSYM,0,0,0.9990307821725101,9.692175512734543e-4,2.7621650653122836e-10,Kuderna et al
1348,7,74,62,fitSYM,0,0,0.46845886203723464,0.5315411070462804,3.09164850124965e-8,Olivier et al
1349,7,75,51,fitSYM,0,0,0.9956298957617854,0.0043701034201615524,8.180530971316968e-10,Kuderna et al
1350,7,75,62,fitSYM,0,0,0.8587859179249813,0.14120972427252307,4.357802495693005e-6,Olivier et al
1351,7,76,51,fitSYM,0,0,0.9951754627993235,0.004824535429361387,1.7713153098313193e-9,Kuderna et al
1352,7,76,62,fitSYM,0,0,0.8591901151780545,0.1408053493763489,4.5354455965616045e-6,Olivier et al
1353,7,77,51,fitSYM,0,0,0.9971339086968776,0.0028660906787557326,6.243666662201935e-10,Kuderna et al
1354,7,77,62,fitSYM,0,0,0.7438908648395143,0.2561069656557169,2.1695047688353135e-6,Olivier et al
1355,7,78,51,fitSYM,0,0,0.9838680204595154,0.016131976057004564,3.483480026404358e-9,Kuderna et al
1356,7,78,62,fitSYM,0,0,0.6948433469290395,0.3051539771041759,2.6759667847693605e-6,Olivier et al
1357,7,79,51,fitSYM,0,0,0.9984000822089149,0.0015999169496520034,8.414331941173571e-10,Kuderna et al
1358,7,79,62,fitSYM,0,0,0.7864342065887421,0.21356157068248874,4.22272876900225e-6,Olivier et al
1359,7,80,51,fitSYM,0,0,0.9874878583293217,0.01251213852474158,3.145936689906539e-9,Kuderna et al
1360,7,80,62,fitSYM,0,0,0.5595032775521385,0.44049655120540043,1.712424610609213e-7,Olivier et al
1361,7,81,51,fitSYM,0,0,0.9971339087014928,0.002866090674140565,6.243666693268781e-10,Kuderna et al
1362,7,81,62,fitSYM,0,0,0.48347429009462817,0.5165256828246109,2.7080761001299176e-8,Olivier et al
1363,7,82,51,fitSYM,0,0,0.9956298957614437,0.0043701034205033094,8.180530962141552e-10,Kuderna et al
1364,7,82,62,fitSYM,0,0,0.6104073998931762,0.38959120733770836,1.3927691155034903e-6,Olivier et al
1365,7,83,51,fitSYM,0,0,0.9971339086857004,0.0028660906899329068,6.243666587635277e-10,Kuderna et al
1366,7,83,62,fitSYM,0,0,0.6492747730912585,0.35072340608330194,1.8208254396685433e-6,Olivier et al
1367,7,84,51,fitSYM,0,0,0.9971339087009746,0.0028660906746586718,6.243666693003257e-10,Kuderna et al
1368,7,84,62,fitSYM,0,0,0.6929977642248569,0.3069995704323197,2.665342823296327e-6,Olivier et al
1369,7,85,51,fitSYM,0,0,0.9931587771070114,0.006841220769899387,2.12308926808416e-9,Kuderna et al
1370,7,85,62,fitSYM,0,0,0.7195158666442623,0.28048103837451377,3.094981223934186e-6,Olivier et al
1371,7,86,51,fitSYM,0,0,0.9971339087082054,0.0028660906674279887,6.243666732976931e-10,Kuderna et al
1372,7,86,62,fitSYM,0,0,0.5455112225164025,0.45448875437330694,2.311029073097542e-8,Olivier et al
1373,7,87,51,fitSYM,0,0,0.9984000823405552,0.0015999168180116578,8.414331107344377e-10,Kuderna et al
1374,7,87,62,fitSYM,0,0,0.6913427301026247,0.30865455264858954,2.7172487858768276e-6,Olivier et al
1375,7,88,51,fitSYM,0,0,0.9951754627978702,0.004824535430814525,1.7713153176184383e-9,Kuderna et al
1376,7,88,62,fitSYM,0,0,0.6475643470775513,0.3524334666466759,2.186275772890034e-6,Olivier et al
1377,7,89,51,fitSYM,0,0,0.99903078217234,9.692175514435247e-4,2.762165065599682e-10,Kuderna et al
1378,7,89,62,fitSYM,0,0,0.6311006302221839,0.3688980654796746,1.304298141536633e-6,Olivier et al
1379,7,90,51,fitSYM,0,0,0.9974879599634887,0.002512039486002086,5.505092514485587e-10,Kuderna et al
1380,7,90,62,fitSYM,0,0,0.6519174652506978,0.34808036821912425,2.1665301779069936e-6,Olivier et al
1381,7,91,51,fitSYM,0,0,0.9990307821725293,9.692175512541886e-4,2.7621650656911674e-10,Kuderna et al
1382,7,91,62,fitSYM,0,0,0.6085778415155617,0.3914206276411889,1.5308432494384925e-6,Olivier et al
1383,7,92,51,fitSYM,0,0,0.9984000822725861,0.0015999168859807459,8.414331670883221e-10,Kuderna et al
1384,7,92,62,fitSYM,0,0,0.5169110779337812,0.48308889623944457,2.582677422790226e-8,Olivier et al
1385,7,93,51,fitSYM,0,0,0.9931587771103979,0.006841220766512816,2.1230892704701027e-9,Kuderna et al
1386,7,93,62,fitSYM,0,0,0.6540704433024885,0.34592727499212705,2.281705384376073e-6,Olivier et al
1387,7,94,51,fitSYM,0,0,0.9984000823593985,0.0015999167991684613,8.414330586238242e-10,Kuderna et al
1388,7,94,62,fitSYM,0,0,0.7045231214400728,0.2954740924334015,2.7861265258221237e-6,Olivier et al
1389,7,95,51,fitSYM,0,0,0.9974879599645987,0.0025120394848920434,5.505092519365412e-10,Kuderna et al
1390,7,95,62,fitSYM,0,0,0.6188381010336551,0.38116029808218466,1.6008841602193734e-6,Olivier et al
1391,7,96,51,fitSYM,0,0,0.9984000822745926,0.0015999168839743723,8.414331397417736e-10,Kuderna et al
1392,7,96,62,fitSYM,0,0,0.49430876615582925,0.5056912084672505,2.5376920320599705e-8,Olivier et al
1393,7,97,51,fitSYM,0,0,0.9971339087106367,0.002866090664996654,6.24366674189493e-10,Kuderna et al
1394,7,97,62,fitSYM,0,0,0.645932801842502,0.35406544097930287,1.757178195147158e-6,Olivier et al
1395,7,98,51,fitSYM,0,0,0.9974879599602307,0.0025120394892601833,5.50509252590397e-10,Kuderna et al
1396,7,98,62,fitSYM,0,0,0.6058173255261122,0.39418158300306694,1.091470820884888e-6,Olivier et al
1397,7,99,51,fitSYM,0,0,0.998400082232836,0.0015999169257308104,8.414331723359745e-10,Kuderna et al
1398,7,99,62,fitSYM,0,0,0.5418539251743889,0.45814605107805056,2.3747560562320144e-8,Olivier et al
1399,7,100,51,fitSYM,0,0,0.9974879599611113,0.0025120394883794443,5.505092512031068e-10,Kuderna et al
1400,7,100,62,fitSYM,0,0,0.6485195625548498,0.3514786350719923,1.802373157911393e-6,Olivier et al
1401,8,1,54,fitSYM,0,0,0.9878694857282185,0.012126137953899187,4.376317882197127e-6,Kuderna et al
1402,8,1,62,fitSYM,0,0,0.46828468000751106,0.5317152881359143,3.185657470927586e-8,Olivier et al
1403,8,2,54,fitSYM,0,0,0.9545223090742511,0.04546560361525137,1.208731049757238e-5,Kuderna et al
1404,8,2,62,fitSYM,0,0,0.6552849868805172,0.34471266177961135,2.351339871631852e-6,Olivier et al
1405,8,3,54,fitSYM,0,0,0.9878694857297381,0.012126137952377538,4.376317884377208e-6,Kuderna et al
1406,8,3,62,fitSYM,0,0,0.8401328664245682,0.15986323717822845,3.896397203432274e-6,Olivier et al
1407,8,4,54,fitSYM,0,0,0.9747354052380072,0.025257504733272117,7.0900287207535195e-6,Kuderna et al
1408,8,4,62,fitSYM,0,0,0.6113395445384209,0.3886590921636708,1.363297908473256e-6,Olivier et al
1409,8,5,54,fitSYM,0,0,0.9909872136746305,0.009010316991694379,2.469333675054255e-6,Kuderna et al
1410,8,5,62,fitSYM,0,0,0.545826831739153,0.4541731452320439,2.3028803209002006e-8,Olivier et al
1411,8,6,54,fitSYM,0,0,0.9747354086374782,0.025257501334251514,7.090028270160986e-6,Kuderna et al
1412,8,6,62,fitSYM,0,0,0.6536107067165683,0.34638729583404,1.9974493917778073e-6,Olivier et al
1413,8,7,54,fitSYM,0,0,0.9909872137029403,0.009010316963413968,2.469333645744182e-6,Kuderna et al
1414,8,7,62,fitSYM,0,0,0.6543229831695041,0.34567502369148573,1.993139010250466e-6,Olivier et al
1415,8,8,54,fitSYM,0,0,0.8712542958244371,0.1287250332577506,2.0670917812134514e-5,Kuderna et al
1416,8,8,62,fitSYM,0,0,0.6081508905387318,0.3918477532703878,1.3561908803999304e-6,Olivier et al
1417,8,9,54,fitSYM,0,0,0.9841339489483999,0.015862086868690752,3.964182909367336e-6,Kuderna et al
1418,8,9,62,fitSYM,0,0,0.8002206278594974,0.19977423849197398,5.133648528634069e-6,Olivier et al
1419,8,10,54,fitSYM,0,0,0.9669238027200111,0.03306943150587575,6.765774113223261e-6,Kuderna et al
1420,8,10,62,fitSYM,0,0,0.6840324080224846,0.31596566896390776,1.923013607644692e-6,Olivier et al
1421,8,11,54,fitSYM,0,0,0.9747354061955539,0.02525750377583763,7.090028608538738e-6,Kuderna et al
1422,8,11,62,fitSYM,0,0,0.6148599376568924,0.3851381270022621,1.935340845582204e-6,Olivier et al
1423,8,12,54,fitSYM,0,0,0.9519067683519639,0.048081672946299905,1.1558701736186409e-5,Kuderna et al
1424,8,12,62,fitSYM,0,0,0.5434683346878154,0.45653163936923424,2.5942950335341383e-8,Olivier et al
1425,8,13,54,fitSYM,0,0,0.9600274819540596,0.03996484384574139,7.674200198872003e-6,Kuderna et al
1426,8,13,62,fitSYM,0,0,0.6590816020015434,0.3409161150749006,2.282923555875851e-6,Olivier et al
1427,8,14,54,fitSYM,0,0,0.9519076249530515,0.04808081560860944,1.1559438339038577e-5,Kuderna et al
1428,8,14,62,fitSYM,0,0,0.5839929740147293,0.4160058855658928,1.1404193778970716e-6,Olivier et al
1429,8,15,54,fitSYM,0,0,0.9834294081709618,0.01656646905851033,4.12277052789615e-6,Kuderna et al
1430,8,15,62,fitSYM,0,0,0.5415028675159309,0.4584971078146547,2.466941448379834e-8,Olivier et al
1431,8,16,54,fitSYM,0,0,0.9909872136310647,0.00901031703519503,2.469333740322111e-6,Kuderna et al
1432,8,16,62,fitSYM,0,0,0.6522131076200031,0.3477847100236047,2.182356392308365e-6,Olivier et al
1433,8,17,54,fitSYM,0,0,0.9878694857265846,0.012126137955532969,4.37631788241227e-6,Kuderna et al
1434,8,17,62,fitSYM,0,0,0.5928856893760962,0.4071142898029639,2.0820939764335882e-8,Olivier et al
1435,8,18,54,fitSYM,0,0,0.9909872137144948,0.00901031695184368,2.4693336615901302e-6,Kuderna et al
1436,8,18,62,fitSYM,0,0,0.6893448299970635,0.3106530713367068,2.098666229739898e-6,Olivier et al
1437,8,19,54,fitSYM,0,0,0.9909872137131152,0.009010316953283196,2.4693336015735493e-6,Kuderna et al
1438,8,19,62,fitSYM,0,0,0.6973583110409765,0.30263871689326516,2.972065758369075e-6,Olivier et al
1439,8,20,54,fitSYM,0,0,0.9817879927427645,0.018207887066492724,4.120190742855586e-6,Kuderna et al
1440,8,20,62,fitSYM,0,0,0.6499076116499307,0.3500902056005289,2.1827495404187235e-6,Olivier et al
1441,8,21,54,fitSYM,0,0,0.9878694857261211,0.012126137955996553,4.3763178823542785e-6,Kuderna et al
1442,8,21,62,fitSYM,0,0,0.7288192578835596,0.27117680418122075,3.937935219650122e-6,Olivier et al
1443,8,22,54,fitSYM,0,0,0.9841339489598052,0.015862086857286316,3.964182908526469e-6,Kuderna et al
1444,8,22,62,fitSYM,0,0,0.6121373575829601,0.3878612374902102,1.4049268297344077e-6,Olivier et al
1445,8,23,54,fitSYM,0,0,0.9834294081907436,0.01656646903871776,4.122770538559934e-6,Kuderna et al
1446,8,23,62,fitSYM,0,0,0.7076022058748417,0.2923950202659067,2.7738592515173016e-6,Olivier et al
1447,8,24,54,fitSYM,0,0,0.9767632871974963,0.023229439817538732,7.272984964928897e-6,Kuderna et al
1448,8,24,62,fitSYM,0,0,0.703224527326645,0.29677261125627963,2.8614170754698327e-6,Olivier et al
1449,8,25,54,fitSYM,0,0,0.9878694857274977,0.012126137954620711,4.376317881661248e-6,Kuderna et al
1450,8,25,62,fitSYM,0,0,0.5464734107085768,0.4535265664470363,2.2844386734511393e-8,Olivier et al
1451,8,26,54,fitSYM,0,0,0.9909872137109526,0.009010316955387437,2.469333659982104e-6,Kuderna et al
1452,8,26,62,fitSYM,0,0,0.6060831369587705,0.3939155152856608,1.3477555687253395e-6,Olivier et al
1453,8,27,54,fitSYM,0,0,0.9817879927543137,0.018207887054938407,4.120190747978793e-6,Kuderna et al
1454,8,27,62,fitSYM,0,0,0.6117509159605413,0.38824770891090254,1.3751285562892118e-6,Olivier et al
1455,8,28,54,fitSYM,0,0,0.98786948572672,0.012126137955399602,4.376317880321952e-6,Kuderna et al
1456,8,28,62,fitSYM,0,0,0.6985359801087453,0.301461750313169,2.2695780857592688e-6,Olivier et al
1457,8,29,54,fitSYM,0,0,0.9878694857259104,0.012126137956208686,4.3763178810228715e-6,Kuderna et al
1458,8,29,62,fitSYM,0,0,0.6102182784835465,0.3897803312625403,1.390253913313886e-6,Olivier et al
1459,8,30,54,fitSYM,0,0,0.9909872136654664,0.00901031700081677,2.469333716797563e-6,Kuderna et al
1460,8,30,62,fitSYM,0,0,0.6998574979141153,0.3001397917756398,2.7103102448665643e-6,Olivier et al
1461,8,31,54,fitSYM,0,0,0.9834294080750066,0.016566469154500097,4.12277049341313e-6,Kuderna et al
1462,8,31,62,fitSYM,0,0,0.6405758177469331,0.3594220767262877,2.1055267793096658e-6,Olivier et al
1463,8,32,54,fitSYM,0,0,0.9780710311032599,0.021922021127112817,6.947769627244458e-6,Kuderna et al
1464,8,32,62,fitSYM,0,0,0.5769668196314713,0.42303204475097755,1.1356175512659783e-6,Olivier et al
1465,8,33,54,fitSYM,0,0,0.9767633525844078,0.02322937439692404,7.2730186681466816e-6,Kuderna et al
1466,8,33,62,fitSYM,0,0,0.7095923012316242,0.29040490331585767,2.795452518117664e-6,Olivier et al
1467,8,34,54,fitSYM,0,0,0.9747354041347571,0.025257505836335934,7.090028907065484e-6,Kuderna et al
1468,8,34,62,fitSYM,0,0,0.8592859200906959,0.14070963800930467,4.4418999993207e-6,Olivier et al
1469,8,35,54,fitSYM,0,0,0.9545223101196771,0.04546560257005288,1.2087310270111915e-5,Kuderna et al
1470,8,35,62,fitSYM,0,0,0.49727689766345784,0.5027230773840115,2.4952530868901595e-8,Olivier et al
1471,8,36,54,fitSYM,0,0,0.9519074476511032,0.04808099286194401,1.1559486952645313e-5,Kuderna et al
1472,8,36,62,fitSYM,0,0,0.5403512026259821,0.4596487729393046,2.4434713296823798e-8,Olivier et al
1473,8,37,54,fitSYM,0,0,0.9817879929642783,0.01820788684488283,4.120190838827627e-6,Kuderna et al
1474,8,37,62,fitSYM,0,0,0.6965384524941334,0.3034592997282474,2.247777619171926e-6,Olivier et al
1475,8,38,54,fitSYM,0,0,0.9909872136514644,0.009010317014800725,2.469333734893138e-6,Kuderna et al
1476,8,38,62,fitSYM,0,0,0.6745596286857295,0.3254381972522681,2.17406200245398e-6,Olivier et al
1477,8,39,54,fitSYM,0,0,0.9747354041427008,0.025257505828415214,7.090028883901703e-6,Kuderna et al
1478,8,39,62,fitSYM,0,0,0.7123054679668537,0.28769178430097,2.747732176448661e-6,Olivier et al
1479,8,40,54,fitSYM,0,0,0.9909872136447941,0.009010317021463977,2.4693337418589623e-6,Kuderna et al
1480,8,40,62,fitSYM,0,0,0.7772108046357994,0.22278638376663423,2.8115975664648616e-6,Olivier et al
